Swamp

Base Camp
,Toadstool,毒テングダケ,Toadstool,-,Medium,
,Parashroom,マヒダケ,Parashroom,-,Medium,
,Glittr Capshroom,ピッカエリンギ,Glitter Capshroom,1000 pts,Low,
,Dragonrock,竜岩,Dragonrock,2000 pts,Low,

Gathering Point 3,Unite Names,Items in Kanji,Patch Names,Points,Chances,Amount of Times

,Honey,ハチミツ,Honey,-,High,5
,Old Pickaxe,ボロピッケル,Old Pickaxe,-,Medium,
,Dragonrock+,上竜岩,Dragonrock+,3000 pts,Low,

Gathering Point 4,Unite Names,Items in Kanji,Patch Names,Points,Chances,Amount of Times

,Mega Fishing Fly,釣りフィーバエ,Mega Fishing Fly,-,Medium,Infinite
,Worm,釣りミミズ,Worm,-,Medium,

Area 3
Gathering Point 1,Unite Names,Items in Kanji,Patch Names,Points,Chances,Amount of Times

,Stone,石ころ,Stone,-,Medium,4
,Deodorant,消臭玉,Deodorant,-,Medium,
,Gunpowder,爆薬,Gunpowder,-,Medium,
,Hot Drink,ホットドリンク,Hot Drink,-,Medium,
,Hard Dragonrock,堅竜岩,Hard Dragonrock,4000 pts,Low,

Gathering Point 2,Unite Names,Items in Kanji,Patch Names,Points,Chances,Amount of Times

,Khezu Seed,フルフルの実,Khezu Seed,600 pts,Medium,3~6
,Glittr Capshroom,ピッカエリンギ,Glitter Capshroom,1000 pts,Medium,
,Bone,棒状の骨,Bone,-,Medium,
,Mystery Bone,なぞの骨,Mystery Bone,-,Medium,

Mining Point  1,Unite Names,Items in Kanji,Patch Names,Points,Chances,Amount of Times

,Pure Wyvern Ore,竜輝石,Pure Wyvern Ore,300 pts,Medium,5
,Liber Ruby,リーヴェルビー,Liber Ruby,500 pts,Medium,
,Old Vase Bottom,古のツボ底,Old Vase Bottom,300 pts,Low,
,Golden Cocoon,金色タママユ,Golden Cocoon,5000 pts,Low,
,Schradite,シュレイドタイト,Schradite,800 pts,Low,

Mining Point  2,Unite Names,Items in Kanji,Patch Names,Points,Chances,Amount of Times

,Wyvern Ore,竜鉱石,Wyvern Ore,100 pts,High,Infinite
,Pure Wyvern Ore,竜輝石,Pure Wyvern Ore,300 pts,Medium,
,Liber Ruby,リーヴェルビー,Liber Ruby,500 pts,Low,
,Dragonrock,竜岩,Dragonrock,2000 pts,Low,

Fishing Point 1,Unite Names,Items in Kanji,Patch Names,Points,Chances,Amount of Times

,Small Wyvernfish,竜魚【小】,Small Wyvernfish,100 pts,Medium,Infinite
,Med Wyvernfish,竜魚【中】,Med Wyvernfish,300 pts,Medium,
,Large Wyvernfish,竜魚【大】,Lrg Wyvernfish,500 pts,Medium,
,Hideyoshi Ambrjk,カンパチ秀吉,Great Amberjack,600 pts,Low,
,Nobunaga Bonito,ノブナガツオ,Beach Herring,800pts,Low,

Area 4
Gathering Point 1,Unite Names,Items in Kanji,Patch Names,Points,Chances,Amount of Times

,Wyvernshroom,竜茸,Wyvernshroom,200 pts ,Medium,5~7
,Old Vase Bottom,古のツボ底,Old Vase Bottom,300 pts,Medium,
,Toadstool,毒テングダケ,Toadstool,-,Medium,
,Parashroom,マヒダケ,Parashroom,-,Medium,
,Glittr Capshroom,ピッカエリンギ,Glitter Capshroom,1000 pts,Low,

Gathering Point 2,Unite Names,Items in Kanji,Patch Names,Points,Chances,Amount of Times

,Net,ネット,Net,-,High,2~3
,Old Bugnet,ボロ虫あみ,Old Bugnet,-,Medium,
,Deodorant,消臭玉,Deodorant,-,Medium,
,Dragonrock+,上竜岩,Dragonrock+,3000 pts,Low,

Gathering Point 3,Unite Names,Items in Kanji,Patch Names,Points,Chances,Amount of Times

,Pierce S Lv1,LV1 貫通弾,Pierce S Lv1,-,Medium,Infinite
,Pierce S Lv2,LV2 貫通弾,Pierce S Lv2,-,Medium,
,Velociprey Fang,ランポスの牙,Velociprey Fang,-,Medium,
,Pierce S Lv3,LV3 貫通弾,Pierce S Lv3,-,Medium,
,Wyvernshroom,竜茸,Wyvernshroom,200 pts,Low,

Gathering Point 4,Unite Names,Items in Kanji,Patch Names,Points,Chances,Amount of Times

,Herbal Medicine,漢方薬,Herbal Medicine,-,High,2~4
,Lifepowder,生命の粉塵,Lifepowder,-,Medium,
,Dragonrock+,上竜岩,Dragonrock+,3000 pts,Low,

Area 5
Gathering Point 1,Unite Names,Items in Kanji,Patch Names,Points,Chances,Amount of Times

,Potion,回復薬,Potion,-,Medium,8
,Deodorant,消臭玉,Deodorant,-,Medium,
,Gunpowder,爆薬,Gunpowder,-,Low,
,Honey,ハチミツ,Honey,-,Low,
,Bttmlss Old Vase,底のない古のツボ,Bottomless Old Vase,300 pts,Low,
,Wyvernshroom,竜茸,Wyvernshroom,200 pts,Low,

Gathering Point 2,Unite Names,Items in Kanji,Patch Names,Points,Chances,Amount of Times

,Map,地図,Map,-,Medium,Infinite
,Paintball,ペイントボール,Paintball,-,Medium,
,Psychoserum,千里眼の薬,Psychoserum,-,Medium,
,Farcaster,モドリ玉,Farcaster,-,Medium,
,Wyvernshroom,竜茸,Wyvernshroom,200 pts,Low,

Gathering Point 3,Unite Names,Items in Kanji,Patch Names,Points,Chances,Amount of Times

,Normal S Lv2,LV2 通常弾,Normal S Lv2,-,Medium,Infinite
,Pellet S Lv1,LV1 散弾,Pellet S Lv1,-,Medium,
,Pellet S Lv2,LV2 散弾,Pellet S Lv2,-,Medium,

Gathering Point 4,Unite Names,Items in Kanji,Patch Names,Points,Chances,Amount of Times

,Whetstone,砥石,Whetstone,-,Medium,2~5
,Large Barrel,大タル,Large Barrel,-,Medium,
,BBQ Spit,肉焼きセット,BBQ Spit,-,Medium,
,Dragonrock,竜岩,Dragonrock,2000 pts,Low,

Area 6
Gathering Point 1,Unite Names,Items in Kanji,Patch Names,Points,Chances,Amount of Times

,Power Coating,強撃ビン,PowerCoating,-,Medium,Infinite
,Poison Coating,毒ビン,PoisonCoatng,-,Medium,
,ParalysisCoating,麻痺ビン,Para Coating,-,Medium,

Gathering Point 2,Unite Names,Items in Kanji,Patch Names,Points,Chances,Amount of Times

,Wyvernshroom,竜茸,Wyvernshroom,200 pts,Medium,5~7
,Toadstool,毒テングダケ,Toadstool,-,Medium,
,Parashroom,マヒダケ,Parashroom,-,Medium,
,Bttmlss Old Vase,底のない古のツボ,Bottomless Old Vase,300 pts,Medium,
,Glittr Capshroom,ピッカエリンギ,Glitter Capshroom,1000 pts,Low,

Gathering Point 3,Unite Names,Items in Kanji,Patch Names,Points,Chances,Amount of Times

,Net,ネット,Net,-,Medium,3~4
,Gunpowder,爆薬,Gunpowder,-,Medium,
,Chameleos' Purse,オオナズナ,Chameleos' Purse,500 pts,Medium,
,Antidote,解毒薬,Antidote,-,Medium,

Gathering Point 4,Unite Names,Items in Kanji,Patch Names,Points,Chances,Amount of Times

,Wyvern Grass,竜草,Wyvern Grass,100 pts,High,5
,Boomerang,ブーメラン,Boomerang,-,Medium,
,Chameleos' Purse,オオナズナ,Chameleos' Purse,500 pts,Low,
,Dragonrock,竜岩,Dragonrock,2000 pts,Low,

Area 7
Gathering Point 1,Unite Names,Items in Kanji,Patch Names,Points,Chances,Amount of Times

,Crag S Lv1,LV1 徹甲榴弾,Crag S Lv1,-,Medium,20
,Crag S Lv2,LV2 徹甲榴弾,Crag S Lv2,-,Medium,
,Crag S Lv3,LV3 徹甲榴弾,Crag S Lv3,-,Medium,

Gathering Point 2,Unite Names,Items in Kanji,Patch Names,Points,Chances,Amount of Times

,Wyvern Grass,竜草,Wyvern Grass,100 pts,Medium,1~4
,Khezu Seed,フルフルの実,Khezu Seed,600 pts,Medium,
,Golden Cocoon,金色タママユ,Golden Cocoon,5000 pts,Medium,

Gathering Point 3,Unite Names,Items in Kanji,Patch Names,Points,Chances,Amount of Times

,Mystery Bone,なぞの骨,Mystery Bone,-,Medium,3~4
,Wyvern Grass,竜草,Wyvern Grass,100 pts,Medium,
,Chameleos' Purse,オオナズナ,Chameleos' Purse,500 pts,Medium,
,Lg Barrel-Bomb,大タル爆弾,Lg Barrel-Bomb,-,Medium,

Mining Point  1,Unite Names,Items in Kanji,Patch Names,Points,Chances,Amount of Times

,Pure Wyvern Ore,竜輝石,Pure Wyvern Ore,300 pts,Medium,10
,Wyvern Ore,竜鉱石,Wyvern Ore,100 pts,Medium,
,Liber Ruby,リーヴェルビー,Liber Ruby,500 pts,Medium,
,Bttmlss Old Vase,底のない古のツボ,Bottomless Old Vase,300 pts,Low,
,Schradite,シュレイドタイト,Schradite,800 pts,Low,

Area 8
Gathering Point 1,Unite Names,Items in Kanji,Patch Names,Points,Chances,Amount of Times

,Wyvern Grass,竜草,Wyvern Grass,100 pts,Medium,4~7
,Chameleos' Purse,オオナズナ,Chameleos' Purse,500 pts,Medium,
,Potion,回復薬,Potion,-,Medium,
,Bttmlss Old Vase,底のない古のツボ,Bottomless Old Vase,300 pts,Medium,

Gathering Point 2,Unite Names,Items in Kanji,Patch Names,Points,Chances,Amount of Times

,Honey,ハチミツ,Honey,-,Medium,3~4
,Net,ネット,Net,-,Medium,
,Hard Dragonrock,堅竜岩,Hard Dragonrock,4000 pts,Low,

Bug Point 1,Unite Names,Items in Kanji,Patch Names,Points,Chances,Amount of Times

,Rathian Fly,竜虫【雌】,Rathian Fly,300 pts,High,4~5
,Cutie Crawler,ワームキューレ,Cutie Crawler,500 pts,Medium,
,Ghostly Cicada,ヨウキヒグラシ,Ghostly Cidada,1000 pts,Low,

Bug Point 2,Unite Names,Items in Kanji,Patch Names,Points,Chances,Amount of Times

,Rathalos Fly,竜虫【雄】,Rathalos Fly,100 pts,High,Infinite
,Rathian Fly,竜虫【雌】,Rathian Fly,300 pts,Medium,
,Bttmlss Old Vase,底のない古のツボ,Bottomless Old Vase,300 pts,Low,
,Cutie Crawler,ワームキューレ,Cutie Crawler,500 pts,Low,

Area 9
Gathering Point 1,Unite Names,Items in Kanji,Patch Names,Points,Chances,Amount of Times

,Wyvernshroom,竜茸,Wyvernshroom,200 pts,High,8
,Khezu Seed,フルフルの実,Khezu Seed,600 pts,Medium,
,Glittr Capshroom,ピッカエリンギ,Glitter Capshroom,1000 pts,Low,
,Hard Dragonrock,堅竜岩,Hard Dragonrock,4000 pts,Low,

Gathering Point 2,Unite Names,Items in Kanji,Patch Names,Points,Chances,Amount of Times

,Stone,石ころ,Stone,-,Medium,4
,Whetstone,砥石,Whetstone,-,Medium,
,Old Vase Bottom,古のツボ底,Old Vase Bottom,300 pts,Medium,

Mining Point  1,Unite Names,Items in Kanji,Patch Names,Points,Chances,Amount of Times

,Hard Dragonrock,堅竜岩,Hard Dragonrock,4000 pts,High,2
,Gypceros Crystal,ゲリョスイショウ,Gypceros Crystal,10000 pts,Medium,

Mining Point  2,Unite Names,Items in Kanji,Patch Names,Points,Chances,Amount of Times

,Large Barrel,大タル,Large Barrel,-,Medium,Infinite
,Sm Barrel-Bomb,小タル爆弾,Sm Barrel-Bomb,-,Medium,
,Lg Barrel-Bomb,大タル爆弾,Lg Barrel-Bomb,-,Medium,
,Wyvern Ore,竜鉱石,Wyvern Ore,100 pts,Medium,
,Old Vase Bottom,古のツボ底,Old Vase Bottom,300 pts,Low,

Monsters,Unite Names,Items in Kanji,Patch Names,Points,Carves,% Chance,Unite Shiny Drop,Kanji Shiny Drop,2g Shiny Drop,Points,% Chance

Aptonoth,Raw Meat,生肉,Raw Meat,-,2,40%,,,,,
,Well-Done Steak,こんがり肉,Well-Done Steak,-,,35%,,,,,
,Dragonite (S),竜石【小】,Dragonite(S),100 pts,,20%,,,,,
,Dragonite (M),竜石【中】,Dragonite(M),300 pts,,5%,,,,,

Ioprey,Dragonite (M),竜石【中】,Dragonite(M),300 pts,1,45%,,,,,
,Mystery Bone,なぞの骨,Mystery Bone,-,,30%,,,,,
,Dragonite (S),竜石【小】,Dragonite(S),100 pts,,20%,,,,,
,Dragonrock,竜岩,Dragonrock,2000 pts,,5%,,,,,

Kelbi,Immunizer,活力剤,Immunizer,-,1,50%,,,,,
,Kelbi Horn,ケルビの角,Kelbi Horn,-,,30%,,,,,
,Raw Meat,生肉,Raw Meat,-,,20%,,,,,

Conga,Tainted Meat,シビレ生肉,Tainted Meat,-,1,45%,,,,,
,Bone,棒状の骨,Bone,-,,35%,,,,,
,Dragonite (S),竜石【小】,Dragonite(S),100 pts,,17%,,,,,
,Congalala Innrds,桃毛獣のテッポウ,Congalala Steak,2000 pts,,3%,,,,,

Bulldrome,Twstd Bldrm Tsk,大猪のねじれた牙,Twisted Bulldrome Tusk,2000 pts,3,40%,,,,,
,Iron Ore,鉄鉱石,Iron Ore,-,,30%,,,,,
,Sm Monster Bone,竜骨【小】,Sm Monster Bone,-,,30%,,,,,

Congalala,Congalala Innrds,桃毛獣のテッポウ,Congalala Steak,2000 pts,3,55%,Sm Monster Bone,竜骨【小】,Sm Monster Bone,-,90%
,Congalala Stomch,桃毛獣のセンマイ,Congalala Stomach,3000 pts,,40%,Congalala Jewel,桃毛獣の秘玉,Congalala Jewel,20000 pts,10%
,Congalala Jewel,桃毛獣の秘玉,Congalala Jewel,20000 pts,,5%,Glittr Capshroom,ピッカエリンギ,Glitter Capshroom,1000 pts,90%
,,,,,,,Iron Ore,鉄鉱石,Iron Ore,-,90%
Bullfango,Mega Potion,回復薬グレート,Mega Potion,-,1,30%,,,,,
,Flash Bomb,閃光玉,Flash Bomb,-,,25%,,,,,
,Dragonite (S),竜石【小】,Dragonite(S),100 pts,,20%,,,,,
,Dragonite (M),竜石【中】,Dragonite(M),300 pts,,13%,,,,,
,Dragonite (L),竜石【大】,Dragonite(L),500 pts,,8%,,,,,
,Dragonrock,竜岩,Dragonrock,2000 pts,,4%,,,,,

Mosswine,Potion,回復薬,Potion,-,1,40%,,,,,
,Catalyst,増強剤,Catalyst,-,,20%,,,,,
,Dragonite (S),竜石【小】,100 pts,,20%,,,,,,
,Mega Potion,回復薬グレート,-,,10%,,,,,,
,Dragonite (M),竜石【中】,300 pts,,10%,,,,,,
